,alternate_name,caption,commentCount,likes,uploadDate,views,duration,title,post_url
245,@nbcworldofdance,The masks are off when the Upper Teams brave The Cut SUNDAY 8/7c on NBC! ??,634,76.8k,2019-04-19T17:22:15,448583,1:32,LEAKED: The Heima The Cut Performance - World of Dance,https://www.instagram.com/tv/BwcfhlDHM5p/
246,@nbcworldofdance,The margin for error is razor thin in THE CUT! ?? Only half the dancers will make it through when #WorldofDance continues SUNDAY 8/7c on NBC.,2512,150.7k,2019-04-12T16:19:09,1125391,1:32,LEAKED: Briar Nolet The Cut Performance - World of Dance,https://www.instagram.com/tv/BwKW922ANKI/
247,@nbcworldofdance,Who will win in this clash of fierce femininity and mind-bending hip hop?,1137,129.8k,2019-04-05T18:23:28,1398551,2:40,LEAKED: Radiance vs. Main Guys Duels Performance - World of Dance,https://www.instagram.com/tv/Bv4hwOWnzL2/
248,@nbcworldofdance,These young dancers make you look in the mirror and ignite your PASSION! ?,605,102.3k,2019-03-22T17:00:40,1038015,2:29,LEAKED: JDC vs. Dancetown Divas Duels Performance,https://www.instagram.com/tv/BvUWlhTntwA/
249,@nbcworldofdance,This performance is like nothing you&#x27;ve EVER seen before. ??,1336,131.6k,2019-03-01T21:01:19,1153377,1:19,LEAKED: Derion & Madison Qualifiers Performance,https://www.instagram.com/tv/BuetOa-ngMm/
250,@nbcworldofdance,You&#x27;ll have goosies from beginning to end! ?,1593,122.9k,2019-02-19T18:49:17,1129261,1:28,LEAKED: Lauren Yakima Qualifiers Performance,https://www.instagram.com/tv/BuEu8KdnRCH/
251,@nbcworldofdance,Michael Dameski WOWs in this emotional performance.,113,6804,2018-09-11T16:55:00,122649,1:16,World of Dance: Michael Dameski World Finals Performance,https://www.instagram.com/tv/Bnl9-E3Fx2P/
252,@nbcworldofdance,A broken toe didn’t stop this duo from lighting up the stage. ?,88,9936,2018-09-04T17:53:42,175661,1:27,World of Dance: Charity and Andres Divisional Finals Performance,https://www.instagram.com/tv/BnUDDu8FZ0U/
253,@nbcworldofdance,This duo tells a stunning love story with their original choreography and stunning moves.,215,17.6k,2018-08-28T16:55:18,259866,1:28,World of Dance: Sean and Kaycee Cut Performance,https://www.instagram.com/tv/BnB63Y3F84F/
254,@nbcworldofdance,What a happening! This hot duo slowed it down and heated up the stage.,75,5272,2018-08-27T16:51:41,107656,3:38,World of Dance: Karen y Ricardo Cut Performance,https://www.instagram.com/tv/Bm_Vfudl0ZE/
255,@nbcworldofdance,Michael Dameski stuns in his emotional tribute to his beloved grandparents.,103,7229,2018-08-21T19:38:51,120203,1:34,World of Dance: Michael Dameski Cut Performance,https://www.instagram.com/tv/BmwMBZDlxlF/
256,@nbcworldofdance,Ashley and Zack give you a front row seat to their emotional performance.,15,1690,2018-08-17T21:46:34,68728,0:28,World of Dance: Ashley and Zack Front Row Duels Performance,https://www.instagram.com/tv/BmmHdqWFFvI/
257,@nbcworldofdance,These two all male groups brought passion and heat to the stage in a can’t- miss duel.?,34,2908,2018-08-14T18:10:28,69437,2:29,World of Dance: Embodiment + Brotherhood Duels Performance,https://www.instagram.com/tv/BmeARYMFfJj/
258,@nbcworldofdance,Jaxon Willard beautifully tells a deeply personal story with stunning grace and power.,68,4033,2018-08-13T17:14:24,78221,3:47,World of Dance: Jaxon Willard Duels Performance,https://www.instagram.com/tv/BmbUfrGFz-m/
259,@nbcworldofdance,These two Upper Teams left it all on the dance floor. ?,41,3038,2018-08-07T16:41:13,86908,2:36,World of Dance: Poreotics + Marissa and the Heartbreakers Duels Performance,https://www.instagram.com/tv/BmL0dBBl8qc/
260,@nbcworldofdance,This Duel is like NOTHING you’ve ever seen before. ??,61,3671,2018-07-31T18:30:40,95416,2:23,World of Dance: Charity & Andres v. Vivian Ruiz Duels Performance,https://www.instagram.com/tv/Bl5_TjBhK1Q/
261,@nbcworldofdance,"Karen y Ricardo are bringing their signature turns, energy and passion to their Duel. ??",97,3571,2018-07-25T18:51:32,85031,1:21,World of Dance: Karen y Ricardo Duels Performance,https://www.instagram.com/tv/BlqlCvYBBFB/
262,@nbcworldofdance,Victoria Caban has that fierce flamenco fire. ?,16,1339,2018-07-23T19:38:58,50846,1:12,World of Dance: Victoria Cavan Qualifiers Performance,https://www.instagram.com/tv/Bllg2MSnzej/
263,@nbcworldofdance,Marinspired teams up for a beautifully passionate performance. ?,70,4111,2018-07-16T17:24:24,85208,1:00,World of Dance: Marinspired Qualifiers Performance,https://www.instagram.com/tv/BlTP_GVDel2/
264,@nbcworldofdance,Ashley and Zack bring the heat and light up the stage.?,56,3987,2018-07-13T00:21:29,72981,1:00,World of Dance: Ashley and Zack Qualifiers Performance,https://www.instagram.com/tv/BlJsjWXnHbB/
265,@nbcworldofdance,Incredible performance from unspeakable tragedy. ?,101,6296,2018-07-09T16:33:22,156935,1:13,LEAKED: World of Dance: The Rock Company Qualifiers Performance,https://www.instagram.com/tv/BlBIeoYlIDl/
266,@nbcworldofdance,Fabulous Sisters bring passion and intensity to their World of Dance debut. ?,13,2239,2018-07-06T17:26:28,59619,1:10,World of Dance: Fabulous Sisters Qualifiers Performance,https://www.instagram.com/tv/Bk5gJMel0YN/
267,@nbcworldofdance,Karen y Ricardo stun in this epic performance. ?,71,3505,2018-07-05T17:13:46,70296,1:11,World of Dance: Karen y Ricardo Qualifiers Performance,https://www.instagram.com/tv/Bk257IZl1Bz/
268,@nbcworldofdance,"When Charity and Andres took the stage, the judges were on their feet!",112,8343,2018-07-02T20:17:08,113258,1:07,World of Dance: Charity and Andres Qualifiers Performance,https://www.instagram.com/tv/BkvgieCj6n5/
269,@nbcworldofdance,Michael Dameski pours out his heart through dance and has our judges in awe. ?,89,4867,2018-06-28T18:54:49,76999,1:16,World of Dance: Michael Dameski Qualifiers Performance,https://www.instagram.com/tv/BklD6w3lLiq/
270,@nbcworldofdance,Jennifer Lopez’s backup dancer makes his mark!,60,3380,2018-06-25T16:46:16,69105,0:59,LEAKED: World of Dance: Embodiment Qualifiers Performance,https://www.instagram.com/tv/BkdGt3FFvnV/
271,@nbcworldofdance,Eva Igo’s explosive return to World of Dance!,70,3638,2018-06-22T00:40:37,78819,1:09,World of Dance: Eva Igo Qualifiers Performance,https://www.instagram.com/tv/BkTqFgSl4Kp/
272,nbcthegoodplace,"But here's the thing, my little chili babies. These are the highlights from #TheGoodPlace #SDCC panel!",139,22146,N/A,115032,14:05,The Good Place SDCC Panel 2019,https://www.instagram.com/tv/B0RVJaThAAm/
273,nbcthegoodplace,No #TheGoodPlace Season 3 Gag Reel. ONLY #THEBADPLACE GAG REEL.,399,37937,N/A,189776,8:46,The Good Place Season 3 Gag Reel,https://www.instagram.com/tv/B0JqZbVnmLl/
274,nbcthegoodplace,Remember that one reboot where Jason figured out it was the Bad Place? ? #TheGoodPlace,2,265,N/A,2269,0:53,"Jason: Your Sweetest, Dumbest Friend",https://www.instagram.com/tv/BzeQJemBQiA/
275,nbcthegoodplace,"Every time someone says ""This is the Bad Place"", Eleanor from #TheGoodPlace realizes one (1) thing.",248,43649,N/A,296532,1:10,All of Eleanor's Realizations,https://www.instagram.com/tv/BzOIw2ghjkl/
276,nbcthegoodplace,,318,35950,N/A,165735,1:27,#TheGoodPlace is the feel good moments we experienced along the way. ??,https://www.instagram.com/tv/ByiXifzBh1k/
277,nbcthegoodplace,"Oh, really, Tahani? You know someone famous? It's not at all like you to name-drop.",6,2593,N/A,76806,1:37,Tahani's Humblebrags,https://www.instagram.com/tv/BxkkIs8hyVp/
278,nbcthegoodplace,Janet and Jason: The soul mates that were never meant to be.,107,13509,N/A,458298,1:06,Our Favorite Ride-or-Die Couple,https://www.instagram.com/tv/Bub3r-GA9gx/
279,nbcthegoodplace,I'm not forkin' crying! You're forkin' crying!,85,2970,N/A,62577,1:38,Eleanor and Chidi: A Love Story,https://www.instagram.com/tv/Bt4DYzfAoX-/
280,nbcthegoodplace,"Artificially intelligent, naturally hilarious. Check out Janet's (D'Arcy Carden) finest moments.",93,5022,N/A,113695,1:39,Janet's Finest Moments - The Good Place (Mashup),https://www.instagram.com/tv/BsgPevHhbbZ/
281,nbcthegoodplace,"Take a behind the scenes look at what went into the making of ""Janet(s)"" with D’Arcy Carden!",66,3172,N/A,81377,1:24,Behind The Scenes Of “Janet(s)”,https://www.instagram.com/tv/BrIkGonhntM/
282,nbcthegoodplace,"Marc Evan Jackson, Manny Jacinto, Jen Statsky, and Andrew Law play a little game after the season 3 premiere of The Good Place",5,424,N/A,20150,9:32,Get To Know The Good Place,https://www.instagram.com/tv/BoSbvYBBB-m/
283,nbcthegoodplace,"We spilled the tea, sweethearts. ? Here are a couple clues we left you humans from The Good Panel at San Diego Comic-Con!",12,537,N/A,10365,8:14,The Good Panel at SDCC 2018,https://www.instagram.com/tv/Bln2OX0F2jQ/
284,@nbcsvu,"Whether he&#x27;s busting perps or keeping the squad on its toes, Fin (Ice T) always plays by his own rules.",3,213,2019-05-01T16:51:54,4719,1:19,10 Times Fin Flipped the Script - Law & Order: SVU,https://www.instagram.com/tv/Bw7VnHolurB/
285,@nbcsuperstore,,123,5884,2019-08-08T20:50:48,20293,2:39,Cheyenne + Mateo = Chateo ?,https://www.instagram.com/tv/B06sA_9FfV9/
286,@nbcsuperstore,No ? More ? Excuses ?,31,1407,2019-03-12T18:23:58,87710,3:22,Shutting Down 9 Reasons You Haven’t Watched Superstore,https://www.instagram.com/tv/Bu6wuWiBbtN/
